-23.500,0.000,0.000
-24.263,0.000,0.000
-25.025,0.000,0.000
-25.788,0.000,0.000
-26.551,0.000,0.000
-27.314,0.000,0.000
-28.077,0.000,0.000
-28.841,0.000,0.000
-29.606,0.000,0.000
-30.372,0.000,0.000
-31.140,0.000,0.000
-31.909,0.000,0.000
-32.680,0.000,0.000
-33.453,0.000,0.000
-34.228,0.000,0.000
-35.006,0.000,0.000
-35.787,0.000,0.000
-36.571,0.000,0.000
-37.358,0.000,0.000
-38.149,0.000,0.000
-38.944,0.000,0.000
-39.743,0.000,0.000
-40.547,0.000,0.000
-41.356,0.000,0.000
-42.170,0.000,0.000
-42.990,0.000,0.000
-43.816,0.000,0.000
-44.649,0.000,0.000
-45.489,0.000,0.000
-46.336,0.000,0.000
-47.191,0.000,0.000
-48.055,0.000,0.000
-48.928,0.000,0.000
-49.811,0.000,0.000
-50.705,0.000,0.000
-51.609,0.000,0.000
-52.526,0.000,0.000
-53.456,0.000,0.000
-54.399,0.000,0.000
-55.358,0.000,0.000
-55.358,0.000,0.000
-55.951,0.000,0.000
-56.558,0.000,0.000
-57.179,0.000,0.000
-57.814,0.000,0.000
-58.463,0.000,0.000
-59.127,0.000,0.000
-59.805,0.000,0.000
-60.497,0.000,0.000
-61.205,0.000,0.000
-61.927,0.000,0.000
-62.665,0.000,0.000
-63.418,0.000,0.000
-64.188,0.000,0.000
-64.973,0.000,0.000
-65.775,0.000,0.000
-66.594,0.000,0.000
-67.430,0.000,0.000
-68.285,0.000,0.000
-69.158,0.000,0.000
-70.050,0.000,0.000
-70.962,0.000,0.000
-71.894,0.000,0.000
-72.848,0.000,0.000
-73.825,0.000,0.000
-74.825,0.000,0.000
-75.850,0.000,0.000
-76.902,0.000,0.000
-77.981,0.000,0.000
-79.090,0.000,0.000
-80.231,0.000,0.000
-81.407,0.000,0.000
-82.620,0.000,0.000
-83.874,0.000,0.000
-85.174,0.000,0.000
-86.524,0.000,0.000
-87.932,0.000,0.000
-89.404,0.000,0.000
-89.048,0.000,0.000
-87.410,0.000,0.000
-87.410,0.000,0.000
-89.303,0.000,0.000
-88.231,0.000,0.000
-85.179,0.000,0.000
-81.559,0.000,0.000
-77.430,0.000,0.000
-72.893,0.000,0.000
-68.088,0.000,0.000
-63.183,0.000,0.000
-58.355,0.000,0.000
-53.778,0.000,0.000
-49.611,0.000,0.000
-45.989,0.000,0.000
-43.021,0.000,0.000
-40.785,0.000,0.000
-39.338,0.000,0.000
-38.712,0.000,0.000
-38.921,0.000,0.000
-39.960,0.000,0.000
-41.807,0.000,0.000
-44.418,0.000,0.000
-47.725,0.000,0.000
-51.634,0.000,0.000
-56.024,0.000,0.000
-60.748,0.000,0.000
-65.637,0.000,0.000
-70.514,0.000,0.000
-75.204,0.000,0.000
-79.553,0.000,0.000
-83.438,0.000,0.000
-86.778,0.000,0.000
-89.537,0.000,0.000
-88.286,0.000,0.000
-86.670,0.000,0.000
-85.580,0.000,0.000
-84.985,0.000,0.000
-84.868,0.000,0.000
-85.222,0.000,0.000
-86.061,0.000,0.000
-87.410,0.000,0.000
-87.410,0.000,0.000
-86.420,0.000,0.000
-81.238,0.000,0.000
-76.628,0.000,0.000
-72.398,0.000,0.000
-68.440,0.000,0.000
-64.687,0.000,0.000
-61.093,0.000,0.000
-57.626,0.000,0.000
-54.261,0.000,0.000
-50.980,0.000,0.000
-47.768,0.000,0.000
-44.614,0.000,0.000
-41.507,0.000,0.000
-38.440,0.000,0.000
-35.406,0.000,0.000
-32.399,0.000,0.000
-29.415,0.000,0.000
-26.450,0.000,0.000
-23.500,0.000,0.000
